verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
Discolaimus cf. major HHBM-2007a,Discolaimus major Thorne 1939,2282616,EXACT,83,ACCEPTED,SPECIES,Animalia,Nematoda,Adenophorea,Dorylaimida,Dorylaimidae,Discolaimus,Discolaimus major
Discosea,Discosea,9732619,EXACT,94,ACCEPTED,CLASS,Protozoa,Amoebozoa,Discosea,,,,
Dissophora decumbens,Dissophora decumbens Thaxt.,2559290,EXACT,98,ACCEPTED,SPECIES,Fungi,Zygomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Dissophora,Dissophora decumbens
Dissophora,Dissophora Thaxt.,2559287,EXACT,94,ACCEPTED,GENUS,Fungi,Zygomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Dissophora,
Dittrichia viscosa,Dittrichia viscosa (L.) Greuter,3101184,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Dittrichia,Dittrichia viscosa
Ditylenchus dipsaci,Ditylenchus dipsaci (Kuhn 1857),2283953,EXACT,98,ACCEPTED,SPECIES,Animalia,Nematoda,Secernentea,Tylenchida,Anguinidae,Ditylenchus,Ditylenchus dipsaci
Ditylenchus,Ditylenchus Filipjev 1936,2283952,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Secernentea,Tylenchida,Anguinidae,Ditylenchus,
Diversispora,Diversispora C.Walker & Schüssler,2560208,EXACT,94,ACCEPTED,GENUS,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,
Diversispora varaderana,Diversispora varaderana B?aszk. Chwat Kovács & Góralska 2015,9697977,EXACT,98,ACCEPTED,SPECIES,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora varaderana
Diversisporaceae,Diversisporaceae,7623,EXACT,96,ACCEPTED,FAMILY,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,,
Diversisporales,Diversisporales,533,EXACT,96,ACCEPTED,ORDER,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,,,
Dokdonella ginsengisoli,Dokdonella ginsengisoli Ten & al. 2009,8138815,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,Dokdonella ginsengisoli
Dokdonella,Dokdonella Yoon & al. 2006,3222287,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,
Dolichos lablab,Dolichos lablab L.,8436786,EXACT,97,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lablab,Lablab purpureus
Dongia,Dongia Liu & al. 2010,7642033,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,
Dorylaimida,Dorylaimida,446,EXACT,94,ACCEPTED,ORDER,Animalia,Nematoda,Adenophorea,Dorylaimida,,,
Dorylaimidae,Dorylaimidae,2592,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Adenophorea,Dorylaimida,Dorylaimidae,,
Dothideomycetes,Dothideomycetes,183,EXACT,96,ACCEPTED,CLASS,Fungi,Ascomycota,Dothideomycetes,,,,
Drepanomonas dentata,Drepanomonas dentata Fresenius 1858,8360166,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Microthoracidae,Drepanomonas,Drepanomonas dentata
Drepanomonas exigua,Drepanomonas exigua Penard,8279721,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Microthoracidae,Drepanomonas,Drepanomonas exigua
Drepanomonas muscicola,Drepanomonas muscicola Foissner 1987,7470246,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Microthoracidae,Drepanomonas,Drepanomonas muscicola
Drepanomonas pauciciliata,Drepanomonas pauciciliata Foissner 1987,8373930,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Microthoracidae,Drepanomonas,Drepanomonas pauciciliata
Drepanomonas revoluta,Drepanomonas revoluta Penard 1922,7542108,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Microthoracidae,Drepanomonas,Drepanomonas revoluta
Drepanomonas sphagni,Drepanomonas sphagni Kahl 1931,7973731,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Microthoracidae,Drepanomonas,Drepanomonas sphagni
Dryas octopetala,Dryas octopetala L.,4889932,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Dryas,Dryas octopetala
Duganella,Duganella Hiraishi & al. 1997,3219861,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,
Dyadobacter,Dyadobacter Chelius & Triplett 2000,3228894,EXACT,94,ACCEPTED,GENUS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,
Dyella,Dyella Xie & Yokota 2005,3222364,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,
Dysoxylum decandrum,Dysoxylum decandrum Merr.,3850472,EXACT,98,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Dysoxylum,Dysoxylum gaudichaudianum
Echinamoebida,Echinamoebidae,4905099,FUZZY,85,ACCEPTED,ORDER,Protozoa,Amoebozoa,Lobosa,Echinamoebida,,,
Echinamoebidae,Echinamoebidae,4905099C1,EXACT,96,ACCEPTED,FAMILY,Protozoa,Amoebozoa,Lobosa,Echinamoebida,Echinamoebidae,,
Ectothiorhodospiraceae,Ectothiorhodospiraceae,4898,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,,
Ecumenicus,Ecumenicus Thorne 1974,4405791,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Adenophorea,Dorylaimida,Qudsianematidae,Ecumenicus,
Edaphobacter dinghuensis,Edaphobacter dinghuensis Wang & al. 2016,8886828,EXACT,98,ACCEPTED,SPECIES,Bacteria,Acidobacteria,,Acidobacteriales,Acidobacteriaceae,Edaphobacter,Edaphobacter dinghuensis
Edaphobacter,Edaphobacter Koch & al. 2008,4887124,EXACT,94,ACCEPTED,GENUS,Bacteria,Acidobacteria,,Acidobacteriales,Acidobacteriaceae,Edaphobacter,
Elaeis guineensis,Elaeis guineensis Jacq.,2731882,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis
Elateridae,Elateridae,7825,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,,
Elettaria cardamomum,Elettaria cardamomum Maton,2759871,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Elettaria,Elettaria cardamomum
Elusimicrobiaceae,Elusimicrobiaceae,6533857,EXACT,96,ACCEPTED,FAMILY,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,,
Elusimicrobiales,Elusimicrobiales,7675718,EXACT,96,ACCEPTED,ORDER,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,,,
Elusimicrobium,Elusimicrobium Geissinger & al. 2010,6533858,EXACT,94,ACCEPTED,GENUS,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium,
Caudiholosticha sylvatica,Caudiholosticha sylvatica (Foissner 1982) Berger 2003,7904860,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Holostichidae,Caudiholosticha,Caudiholosticha sylvatica
Emticicia,Emticicia Saha & Chakrabarti 2006,3228870,EXACT,94,ACCEPTED,GENUS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,
Enchelydium piliforme,Enchelydium piliforme (Kahl 1930) Foissner 1984,8366186,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Enchelyidae,Enchelydium,Enchelydium piliforme
Enchelydium polynucleatum,Enchelydium polynucleatum Foissner 1984,8329652,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Enchelyidae,Enchelys,Enchelys polynucleata
Enchelydium terrenum,Enchelydium terrenum Foissner 1984,8155005,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Enchelyidae,Enchelys,Enchelys terrenum
Enchelyodon californicus,Enchelyodon californicus Kahl 1935,7532482,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyodon,Enchelyodon californicus
Enchelyodon,Enchelyodon Claparède & Lachmann 1859,7472712,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyodon,
Enchelyodon lagenula,Enchelyodon lagenula (Kahl 1930) Blatterer & Foissner 1988,7538952,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyodon,Enchelyodon lagenula
Enchelyodon longinucleatus,Enchelyodon longinucleatus Foissner 1984,7488033,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyodon,Enchelyodon longinucleatus
Enchelyodon nodosus,Enchelyodon nodosus Berger Foissner & Adam 1984,7467059,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyodon,Enchelyodon nodosus
Enchelyodon terrenus,Enchelyodon terrenus Foissner 1984,8085759,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyodon,Enchelyodon terrenus
Enchelyodon tratzi,Enchelyodon tratzi Foissner 1987,7577149,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyodon,Enchelyodon tratzi
Enchelyomorpha vermicularis,Enchelyomorpha vermicularis (Smith 1899) Kahl 1930,8087936,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Kinetofragminophora,Suctorida,Enchelyomorphidae,Enchelyomorpha,Enchelyomorpha vermicularis
Enchelyotricha binucleata,Enchelyotricha binucleata Foissner 1987,8021104,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Enchelyotricha,Enchelyotricha binucleata
Enchelys multinucleata,Enchelys multinucleata (Dragesco & Dragesco-Kernéis 1979) Berger Foissner & Adam 1984,7511333,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Enchelyidae,Enchelys,Enchelys multinucleata
Enchelys terricola,Enchelys terricola Foissner 1987,7821133,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Enchelyidae,Enchelys,Enchelys terricola
Enchelys vermiformis,Enchelys vermiformis Foissner 1987,7498425,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Enchelyidae,Enchelys,Enchelys vermiformis
Enchytraeidae,Enchytraeidae,3565,EXACT,96,ACCEPTED,FAMILY,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,,
Enchytraeus albidus,Enchytraeus albidus Henle 1837,2308269,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus albidus
Enchytraeus buchholzi,Enchytraeus buchholzi Vejdovský 1879,2308272,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus buchholzi
Enchytraeus bulbosus,Enchytraeus bulbosus Nielsen & Christensen 1963,4409817,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus bulbosus
Enchytraeus christenseni,Enchytraeus christenseni Dózsa-Farkas 1992,4307714,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus christenseni
Enchytraeus,Enchytraeus Henle 1837,2308266,EXACT,94,ACCEPTED,GENUS,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,
Enchytraeus sp,Enchytraeus Henle 1837,2308266C1,HIGHERRANK,94,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus sp
Enchytraeus lacteus,Enchytraeus lacteus Nielsen & Christensen 1961,2308267,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus lacteus
Enchytraeus norvegicus,Enchytraeus norvegicus Abrahamsen 1969,4409812,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus norvegicus
Enchytronia,Enchytronia Nielsen & Christensen 1959,2308260,EXACT,94,ACCEPTED,GENUS,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytronia,
Enchytronia parva,Enchytronia parva Nielsen & Christensen 1959,2308261,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytronia,Enchytronia parva
Endochytriaceae,Endochytriaceae,7569,EXACT,96,ACCEPTED,FAMILY,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Endochytriaceae,,
Endochytrium,Endochytrium Sparrow,2627185,EXACT,94,ACCEPTED,GENUS,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Endochytriaceae,Endochytrium,
Endogonaceae,Endogonaceae,4088,EXACT,96,ACCEPTED,FAMILY,Fungi,Zygomycota,,Endogonales,Endogonaceae,,
Endogonales,Endogonales,751,EXACT,96,ACCEPTED,ORDER,Fungi,Zygomycota,,Endogonales,,,
Endogone lactiflua,Endogone lactiflua Berk.,2559441,EXACT,98,ACCEPTED,SPECIES,Fungi,Zygomycota,,Endogonales,Endogonaceae,Endogone,Endogone lactiflua
Endogone,Endogone Link,2559270,EXACT,94,ACCEPTED,GENUS,Fungi,Zygomycota,,Endogonales,Endogonaceae,Endogone,
Endomyxa,Endomyxa Serbinov 1916,4920651,EXACT,92,DOUBTFUL,GENUS,Protozoa,,,,,Endomyxa,
Engelmanniella mobilis,Engelmanniella mobilis (Engelmann 1862) Foissner 1982,7582540,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Kahliellidae,Engelmanniella,Engelmanniella mobilis
Enoplea,Enopla,249,FUZZY,85,ACCEPTED,CLASS,Animalia,Nemertea,Enopla,,,,
Enoplida,Enoplida,976,EXACT,94,ACCEPTED,ORDER,Animalia,Nematoda,Adenophorea,Enoplida,,,
Enteridiidae,Enteridiidae,4920984,EXACT,95,SYNONYM,FAMILY,Protozoa,Mycetozoa,Myxomycetes,Liceales,Cribrariaceae,,
Enterobacteriaceae,Enterobacteriaceae,4899,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
Enterobacterales,Enterobacteriales,1395,FUZZY,84,ACCEPTED,ORDER,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,,,
Enterogona,Enterogonia Haswell 1907,4859819,FUZZY,85,ACCEPTED,GENUS,Animalia,Platyhelminthes,Rhabditophora,Polycladida,Ilyplanidae,Enterogonia,
Enterolobium cyclocarpum,Enterolobium cyclocarpum (Jacq.) Griseb.,2961150,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Enterolobium,Enterolobium cyclocarpum
Entomobrya multifasciata,Entomobrya multifasciatus (Tullberg 1871),2120754,FUZZY,96,ACCEPTED,SPECIES,Animalia,Arthropoda,Entognatha,Collembola,Entomobryidae,Entomobrya,Entomobrya multifasciatus
Entomobrya,Entomobrya Rondani 1861,2120412,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Entognatha,Collembola,Entomobryidae,Entomobrya,
Entomobryidae,Entomobryidae,7216,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Entognatha,Collembola,Entomobryidae,,
Entomophthoraceae,Entomophthoraceae,4090,EXACT,96,ACCEPTED,FAMILY,Fungi,Zygomycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,,
Entomophthorales,Entomophthorales,859,EXACT,96,ACCEPTED,ORDER,Fungi,Zygomycota,Entomophthoromycetes,Entomophthorales,,,
Entomophthoromycetes,Entomophthoromycetes,9693863,EXACT,96,ACCEPTED,CLASS,Fungi,Zygomycota,Entomophthoromycetes,,,,
Entyloma,Entyloma de Bary,2513048,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Entyloma,
Entyloma ficariae,Entyloma ficariae A.A.Fisch.Waldh.,2513576,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Entyloma,Entyloma ficariae
Entylomataceae,Entylomataceae,3267,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,,
Entylomatales,Entylomatales,1135,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,,,
Eocercomonas,Eocercomonas S.A.Karpov D.Bass A.P.Mylnikov & T.Cavalier-Smith 2006,4912196,EXACT,94,ACCEPTED,GENUS,Chromista,Cercozoa,Thecofilosea,Ebriida,Cercomonadidae,Eocercomonas,
Eosentomidae,Eosentomidae,6976,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Entognatha,Protura,Eosentomidae,,
Eosentomon,Eosentomon Berlese 1908,2119156,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Entognatha,Protura,Eosentomidae,Eosentomon,
Ephemera,Ephemera Linnaeus 1758,1407107,EXACT,95,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,
Ephemeridae,Ephemeridae,4298,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,,
Ephemeroptera,Ephemeroptera,1225,EXACT,94,ACCEPTED,ORDER,Animalia,Arthropoda,Insecta,Ephemeroptera,,,
Epibryaceae,Epibryaceae,9758167,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Epibryaceae,,
Epibryon,Epibryon,2625192,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Epibryaceae,Epibryon,
Epipyxis,Epipyxis Ehrenberg 1838,3195017,EXACT,94,ACCEPTED,GENUS,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Epipyxis,
Epipyxis pulchra,Epipyxis pulchra D.K.Hilliard & Asmund,3195018,EXACT,98,ACCEPTED,SPECIES,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Epipyxis,Epipyxis pulchra
Epispathidium amphoriforme,Epispathidium amphoriforme (Greeff 1888) Foissner 1984,8233239,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Epispathidium,Epispathidium amphoriforme
Epispathidium ascendens,Epispathidium ascendens (Wenzel 1955) Foissner 1987,7900557,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Epispathidium,Epispathidium ascendens
Epispathidium,Epispathidium Foissner 1984,8387843,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Epispathidium,
Epispathidium papilliferum,Epispathidium papilliferum (Kahl 1930) Foissner 1984,8173937,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Epispathidium,Epispathidium papilliferum
Epispathidium regium,Epispathidium regium Foissner 1984,7633577,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Epispathidium,Epispathidium regium
Epispathidium terricola,Epispathidium terricola Foissner 1987,8423927,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Epispathidium,Epispathidium terricola
Epistylidae,Epistylidae,8141990,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Oligohymenophorea,Peritrichida,Epistylidae,,
Epistylis alpestris,Epistylis alpestris Foissner 1978,7549311,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Peritrichida,Epistylididae,Epistylis,Epistylis alpestris
Epistylis,Epistylis Ehrenberg 1830,9815647,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Oligohymenophorea,Peritrichida,Epistylididae,Epistylis,
Epulorhiza,Epulorhiza R.T.Moore,2555502,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Epulorhiza,
Ericaceae,Ericaceae,2505,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,,
Ericales,Ericales,1353,EXACT,96,ACCEPTED,ORDER,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,
Erniella filiformis,Erniella filiformis Foissner 1987,8330241,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,,,,Erniella,Erniella filiformis
Erysiphaceae,Erysiphaceae,8379,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,,
Erysiphales,Erysiphales,1277,EXACT,96,ACCEPTED,ORDER,Fungi,Ascomycota,Leotiomycetes,Erysiphales,,,
Erythrobacter,Erythrobacter Shiba & Simidu 1982,3221318,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,
Erythrobacteraceae,Erythrobacteraceae,4901672,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,
Erythrobasidiaceae,Erythrobasidiaceae,7446194,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,,
Erythrobasidiales,Erythrobasidiales,527,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,,,
Erythrobasidium,Erythrobasidium Hamam. Sugiy. & Komag.,2555984,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,
Erythrobasidium hasegawianum,Erythrobasidium hasegawianum Hamam. Sugiy. & Komag.,2555987,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium hasegawianum
Eschaneustyla brachytona,Eschaneustyla brachytona Stokes 1886,7458170,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Epiclintidae,Eschaneustyla,Eschaneustyla brachytona
Eucephalobus,Eucephalobus Steiner 1936,2283772,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Secernentea,Rhabditida,Cephalobidae,Eucephalobus,
Eucephalobus striatus,Eucephalobus striatus (Bastian 1865),2283775,EXACT,98,ACCEPTED,SPECIES,Animalia,Nematoda,Secernentea,Rhabditida,Cephalobidae,Eucephalobus,Eucephalobus striatus
Eucoccidiorida,Eucoccidiorida,8362112,EXACT,94,ACCEPTED,ORDER,Chromista,Myzozoa,Conoidasida,Eucoccidiorida,,,
Eudrilidae,Eudrilidae,4288888,EXACT,96,ACCEPTED,FAMILY,Animalia,Annelida,Clitellata,Crassiclitellata,Eudrilidae,,
Eudrilus eugeniae,Eudrilus eugeniae (Kinberg 1867),4410245,EXACT,98,SYNONYM,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus eugeniae
Eudrilus,Eudrilus Perrier 1871,4410244,EXACT,94,ACCEPTED,GENUS,Animalia,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,
Euduboscquella,Euduboscquella Coats Bachvaroff & Delwiche 2012,9473002,EXACT,92,DOUBTFUL,GENUS,Chromista,Myzozoa,Dinophyceae,Syndiniales,Duboscquellaceae,Euduboscquella,
Euglenozoa,Euglenozoa,41,EXACT,94,ACCEPTED,PHYLUM,Protozoa,Euglenozoa,,,,,
Euglypha,Euglypha Dujardin 1840,3212288,EXACT,92,ACCEPTED,GENUS,Protozoa,Cercozoa,Filosia,Aconchulinida,Euglyphidae,Euglypha,
Euglypha rotunda,Euglypha rotunda Wailes & Penard 1911,5730694,EXACT,98,ACCEPTED,SPECIES,Protozoa,Cercozoa,Filosia,Aconchulinida,Euglyphidae,Euglypha,Euglypha rotunda
Euglypha tuberculata,Euglypha tuberculata Dujardin 1841,5730696,EXACT,98,ACCEPTED,SPECIES,Protozoa,Cercozoa,Filosia,Aconchulinida,Euglyphidae,Euglypha,Euglypha tuberculata
Euglyphida,Euglyphida,9797892,EXACT,94,ACCEPTED,ORDER,Chromista,Cercozoa,Imbricatea,Euglyphida,,,
Euglyphidae,Euglyphidae,6584,EXACT,96,ACCEPTED,FAMILY,Protozoa,Cercozoa,Filosia,Aconchulinida,Euglyphidae,,
Eugregarinorida,Eugregarinorida,8856420,EXACT,94,ACCEPTED,ORDER,Chromista,Myzozoa,Conoidasida,Eugregarinorida,,,
Eumonhystera,Eumonhystera Andrássy 1981,4348568,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Adenophorea,Monhysterida,Monhysteridae,Eumonhystera,
Euonymus alatus,Euonymus alatus (Thunb.) Siebold,3169120,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus,Euonymus alatus
Euphorbia cyparissias,Euphorbia cyparissias L.,3070106,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia cyparissias
Euphorbia pulcherrima,Euphorbia pulcherrima Willd. ex Klotzsch,3066465,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia pulcherrima
Euphorbiaceae,Euphorbiaceae,4691,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,
Euplotes balteatus,Euplotes balteatus (Dujardin 1841) Kahl 1932,7866880,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Euplotida,Euplotidae,Euplotes,Euplotes balteatus
